1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.333333333333333703e-01 8.666666666666666963e-01 8.666666666666666963e-01 8.222222222222221877e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.777777777777777679e-01 8.333333333333333703e-01 8.333333333333333703e-01 7.555555555555555358e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.444444444444444198e-01 9.222222222222222765e-01 8.555555555555555136e-01 8.888888888888888395e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.444444444444444420e-01 8.444444444444444420e-01 8.666666666666666963e-01 8.555555555555555136e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.666666666666666963e-01 8.333333333333333703e-01 8.333333333333333703e-01 8.333333333333333703e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.666666666666666963e-01 7.444444444444444642e-01 7.555555555555555358e-01 7.222222222222222099e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.333333333333333481e-01 9.000000000000000222e-01 8.222222222222221877e-01 8.555555555555555136e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.666666666666666963e-01 8.888888888888888395e-01 8.111111111111111160e-01 7.666666666666667185e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.111111111111110938e-01 8.444444444444444420e-01 8.555555555555555136e-01 7.888888888888888618e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.444444444444444198e-01 9.444444444444444198e-01 9.000000000000000222e-01 8.777777777777777679e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.444444444444444420e-01 8.444444444444444420e-01 8.000000000000000444e-01 8.111111111111111160e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.555555555555555136e-01 8.111111111111111160e-01 8.333333333333333703e-01 7.888888888888888618e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.666666666666666963e-01 8.333333333333333703e-01 8.111111111111111160e-01 8.111111111111111160e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.777777777777777457e-01 9.111111111111110938e-01 8.777777777777777679e-01 8.888888888888888395e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.222222222222222765e-01 9.111111111111110938e-01 9.000000000000000222e-01 9.000000000000000222e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.222222222222221877e-01 7.666666666666667185e-01 7.777777777777777901e-01 7.888888888888888618e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.444444444444444198e-01 8.555555555555555136e-01 8.111111111111111160e-01 8.000000000000000444e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000222e-01 8.777777777777777679e-01 8.666666666666666963e-01 8.000000000000000444e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 9.222222222222222765e-01 8.222222222222221877e-01 8.555555555555555136e-01 7.444444444444444642e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.888888888888888395e-01 8.888888888888888395e-01 8.444444444444444420e-01 8.777777777777777679e-01
