1.000000000000000048e-04 5.999999999999999778e-01 1.600000000000000000e+01 1.000000000000000048e-04 1.000000000000000000e+01 5.000000000000000000e+00 5.000000000000000000e+02 2.000000000000000000e+00 1.000000000000000000e+00 7.894736842105263275e-01 5.732161283493041992e+01 5.664619040489196777e+01
1.498885974398000097e-04 9.041452785744732434e-01 1.160000000000000000e+02 1.496313288802499910e-03 1.700000000000000000e+01 1.600000000000000000e+01 3.783000000000000000e+03 9.000000000000000000e+00 2.000000000000000000e+00 8.684210526315789824e-01 8.180137038230895996e+01 8.112592720985412598e+01
3.395151573720999751e-04 4.531644218289903048e-01 1.260000000000000000e+02 3.601156622578000218e-04 9.000000000000000000e+00 5.000000000000000000e+00 3.542000000000000000e+03 1.400000000000000000e+01 8.100000000000000000e+01 5.381165919282511201e-01 3.576389023303985596e+03 6.833135342597961426e+01
7.146925931532999762e-04 1.166392557499356941e-01 6.500000000000000000e+01 2.793767313977000167e-04 5.000000000000000000e+00 1.600000000000000000e+01 4.844000000000000000e+03 1.700000000000000000e+01 8.200000000000000000e+01 5.336322869955156811e-01 3.586038159608840942e+03 5.802627825737000222e+01
4.560945941777345351e-05 6.959285079413356501e-01 8.100000000000000000e+01 3.439238533713900176e-03 1.300000000000000000e+01 1.400000000000000000e+01 3.379000000000000000e+03 2.000000000000000000e+01 3.000000000000000000e+00 9.210526315789472340e-01 1.247249825000762939e+02 6.681111788749694824e+01
3.192517021666638801e-06 9.209321009405629921e-01 8.200000000000000000e+01 5.978432086043299759e-02 1.500000000000000000e+01 1.500000000000000000e+01 3.610000000000000000e+03 7.000000000000000000e+00 4.000000000000000000e+00 6.578947368421053099e-01 1.570306568145751953e+02 7.390968441963195801e+01
2.895590028955999894e-04 2.447791130757239961e-02 1.060000000000000000e+02 7.260374994110163269e-05 5.000000000000000000e+00 1.900000000000000000e+01 3.036000000000000000e+03 7.000000000000000000e+00 8.400000000000000000e+01 5.246636771300448032e-01 3.636956589460372925e+03 4.965661835670471191e+01
9.550272248726832114e-01 7.730314989294064798e-01 7.100000000000000000e+01 4.922083323585277852e-05 1.200000000000000000e+01 6.000000000000000000e+00 2.104000000000000000e+03 2.000000000000000000e+00 5.000000000000000000e+00 8.421052631578946901e-01 1.887617878913879679e+02 6.271396827697753906e+01
8.904214149841999625e-04 3.882904995385452196e-01 1.010000000000000000e+02 2.201308069159962281e-05 1.600000000000000000e+01 2.000000000000000000e+01 4.264000000000000000e+03 1.300000000000000000e+01 8.300000000000000000e+01 5.650224215246636428e-01 3.677731900691986084e+03 1.000855283737182617e+02
4.026749245100719882e-02 7.960788089960447733e-01 6.900000000000000000e+01 1.931384537365049905e-02 1.300000000000000000e+01 1.000000000000000000e+01 3.202000000000000000e+03 2.000000000000000000e+01 6.000000000000000000e+00 6.578947368421053099e-01 2.262866241931915567e+02 6.793498277664184570e+01
